date,time,azimuth,elevation,plot_x,plot_y
2025-01-05,17:15,66.08,-10.06,0.3914,-0.1736
2025-01-05,17:30,68.86,-12.19,0.3851,-0.1489
2025-01-05,17:45,71.63,-14.36,0.3772,-0.1252
2025-01-05,18:00,74.40,-16.57,0.3676,-0.1026
2025-01-05,18:15,77.18,-18.81,0.3565,-0.0812
2025-01-05,18:30,79.97,-21.07,0.3441,-0.0609
2025-01-05,18:45,82.78,-23.36,0.3305,-0.0419
2025-01-05,19:00,85.63,-25.65,0.3159,-0.0241
2025-01-05,19:15,88.52,-27.96,0.3002,-0.0077
2025-01-05,19:30,91.48,-30.27,0.2837,0.0073
2025-01-05,19:45,94.51,-32.57,0.2665,0.0210
2025-01-05,20:00,97.63,-34.87,0.2487,0.0333
2025-01-05,20:15,100.85,-37.15,0.2305,0.0442
2025-01-05,20:30,104.20,-39.40,0.2119,0.0536
2025-01-05,20:45,107.70,-41.62,0.1931,0.0616
2025-01-05,21:00,111.37,-43.79,0.1743,0.0682
2025-01-05,21:15,115.23,-45.91,0.1556,0.0733
2025-01-05,21:30,119.32,-47.97,0.1372,0.0771
2025-01-05,21:45,123.66,-49.94,0.1193,0.0794
2025-01-05,22:00,128.28,-51.80,0.1020,0.0805
2025-01-05,22:15,133.22,-53.55,0.0856,0.0804
2025-01-05,22:30,138.48,-55.16,0.0703,0.0794
2025-01-05,22:45,144.10,-56.61,0.0561,0.0775
2025-01-05,23:00,150.06,-57.86,0.0433,0.0751
2025-01-05,23:15,156.37,-58.90,0.0318,0.0726
2025-01-05,23:30,162.97,-59.70,0.0215,0.0703
2025-01-05,23:45,169.81,-60.25,0.0123,0.0686
2025-01-06,00:00,176.60,-60.39,0.0041,0.0685
2025-01-06,00:15,183.62,-60.39,-0.0043,0.0685
2025-01-06,00:30,190.59,-60.10,-0.0130,0.0695
2025-01-06,00:45,197.39,-59.54,-0.0223,0.0713
2025-01-06,01:00,203.96,-58.73,-0.0327,0.0736
2025-01-06,01:15,210.24,-57.68,-0.0443,0.0761
2025-01-06,01:30,216.17,-56.41,-0.0573,0.0784
2025-01-06,01:45,221.76,-54.96,-0.0715,0.0801
2025-01-06,02:00,227.00,-53.34,-0.0870,0.0811
2025-01-06,02:15,231.91,-51.59,-0.1035,0.0811
2025-01-06,02:30,236.51,-49.72,-0.1208,0.0799
2025-01-06,02:45,240.83,-47.75,-0.1388,0.0775
2025-01-06,03:00,244.91,-45.69,-0.1572,0.0736
2025-01-06,03:15,248.76,-43.57,-0.1760,0.0684
2025-01-06,03:30,252.42,-41.39,-0.1948,0.0617
2025-01-06,03:45,255.91,-39.17,-0.2136,0.0536
2025-01-06,04:00,259.25,-36.92,-0.2322,0.0441
2025-01-06,04:15,262.47,-34.64,-0.2504,0.0331
2025-01-06,04:30,265.58,-32.34,-0.2682,0.0207
2025-01-06,04:45,268.61,-30.03,-0.2854,0.0069
2025-01-06,05:00,271.56,-27.73,-0.3018,-0.0082
2025-01-06,05:15,274.46,-25.42,-0.3175,-0.0248
2025-01-06,05:30,277.31,-23.12,-0.3321,-0.0426
2025-01-06,05:45,280.12,-20.84,-0.3457,-0.0617
2025-01-06,06:00,282.91,-18.58,-0.3580,-0.0821
2025-01-06,06:15,285.69,-16.34,-0.3690,-0.1036
2025-01-06,06:30,288.46,-14.14,-0.3785,-0.1263
2025-01-06,06:45,291.23,-11.97,-0.3864,-0.1501
2025-01-06,07:00,294.02,-9.83,-0.3925,-0.1749
2025-01-06,07:15,296.82,-7.75,-0.3968,-0.2006
2025-01-06,07:30,299.65,-5.72,-0.3991,-0.2271
2025-01-06,07:45,302.50,-3.74,-0.3992,-0.2543
2025-01-06,08:00,305.39,-1.82,-0.3970,-0.2821
2025-01-06,08:15,308.33,0.02,-0.3924,-0.3102
2025-01-06,08:30,311.31,1.80,-0.3852,-0.3385
2025-01-06,08:45,314.34,3.49,-0.3755,-0.3668
2025-01-06,09:00,317.42,5.10,-0.3630,-0.3949
2025-01-06,09:15,320.55,6.61,-0.3477,-0.4226
2025-01-06,09:30,323.74,8.03,-0.3297,-0.4494
2025-01-06,09:45,326.98,9.34,-0.3088,-0.4752
2025-01-06,10:00,330.29,10.54,-0.2852,-0.4997
2025-01-06,10:15,333.64,11.63,-0.2589,-0.5224
2025-01-06,10:30,337.05,12.59,-0.2301,-0.5432
2025-01-06,10:45,340.50,13.43,-0.1989,-0.5617
2025-01-06,11:00,343.99,14.13,-0.1657,-0.5776
2025-01-06,11:15,347.52,14.70,-0.1307,-0.5907
2025-01-06,11:30,351.08,15.13,-0.0942,-0.6007
2025-01-06,11:45,354.66,15.41,-0.0567,-0.6075
2025-01-06,12:00,358.26,15.56,-0.0186,-0.6108
2025-01-06,12:15,1.86,15.55,0.0198,-0.6108
2025-01-06,12:30,5.45,15.41,0.0579,-0.6073
2025-01-06,12:45,9.03,15.12,0.0954,-0.6004
2025-01-06,13:00,12.59,14.68,0.1318,-0.5903
2025-01-06,13:15,16.12,14.11,0.1668,-0.5772
2025-01-06,13:30,19.61,13.40,0.2000,-0.5612
2025-01-06,13:45,23.06,12.56,0.2310,-0.5426
2025-01-06,14:00,26.47,11.60,0.2598,-0.5217
2025-01-06,14:15,29.82,10.51,0.2860,-0.4989
2025-01-06,14:30,33.12,9.30,0.3095,-0.4744
2025-01-06,14:45,36.36,7.99,0.3303,-0.4486
2025-01-06,15:00,39.55,6.57,0.3483,-0.4217
2025-01-06,15:15,42.68,5.05,0.3634,-0.3941
2025-01-06,15:30,45.76,3.44,0.3758,-0.3659
2025-01-06,15:45,48.79,1.74,0.3855,-0.3376
2025-01-06,16:00,51.77,-0.03,0.3926,-0.3093
2025-01-06,16:15,54.70,-1.88,0.3971,-0.2812
2025-01-06,16:30,57.59,-3.80,0.3992,-0.2534
2025-01-06,16:45,60.45,-5.78,0.3990,-0.2263
2025-01-06,17:00,63.27,-7.82,0.3967,-0.1998
2025-01-06,17:15,66.07,-9.90,0.3924,-0.1741
2025-01-06,17:30,68.86,-12.03,0.3862,-0.1493
2025-01-06,17:45,71.63,-14.21,0.3782,-0.1256
2025-01-06,18:00,74.40,-16.42,0.3687,-0.1029
2025-01-06,18:15,77.18,-18.65,0.3576,-0.0814
2025-01-06,18:30,79.97,-20.92,0.3452,-0.0611
2025-01-06,18:45,82.78,-23.20,0.3317,-0.0420
2025-01-06,19:00,85.63,-25.49,0.3170,-0.0242
2025-01-06,19:15,88.53,-27.80,0.3013,-0.0077
2025-01-06,19:30,91.49,-30.11,0.2848,0.0074
2025-01-06,19:45,94.51,-32.41,0.2676,0.0211
2025-01-06,20:00,97.63,-34.71,0.2498,0.0335
2025-01-06,20:15,100.86,-36.99,0.2316,0.0444
2025-01-06,20:30,104.20,-39.24,0.2130,0.0539
2025-01-06,20:45,107.70,-41.46,0.1942,0.0620
2025-01-06,21:00,111.36,-43.64,0.1754,0.0686
2025-01-06,21:15,115.22,-45.76,0.1567,0.0738
2025-01-06,21:30,119.30,-47.81,0.1382,0.0776
2025-01-06,21:45,123.63,-49.78,0.1203,0.0800
2025-01-06,22:00,128.25,-51.65,0.1029,0.0811
2025-01-06,22:15,133.17,-53.40,0.0865,0.0811
2025-01-06,22:30,138.42,-55.01,0.0711,0.0801
2025-01-06,22:45,144.01,-56.46,0.0569,0.0783
2025-01-06,23:00,149.96,-57.71,0.0439,0.0760
2025-01-06,23:15,156.24,-58.76,0.0324,0.0735
2025-01-06,23:30,162.82,-59.57,0.0220,0.0712
2025-01-06,23:45,169.64,-60.12,0.0127,0.0694
2025-01-07,00:00,176.41,-60.26,0.0044,0.0694
2025-01-07,00:15,183.41,-60.26,-0.0041,0.0694
2025-01-07,00:30,190.36,-59.99,-0.0129,0.0703
2025-01-07,00:45,197.15,-59.44,-0.0222,0.0721
2025-01-07,01:00,203.71,-58.63,-0.0327,0.0743
2025-01-07,01:15,209.98,-57.59,-0.0443,0.0768
2025-01-07,01:30,215.92,-56.33,-0.0573,0.0791
2025-01-07,01:45,221.50,-54.89,-0.0715,0.0808
2025-01-07,02:00,226.75,-53.28,-0.0870,0.0818
2025-01-07,02:15,231.66,-51.53,-0.1035,0.0818
2025-01-07,02:30,236.27,-49.67,-0.1208,0.0806
2025-01-07,02:45,240.60,-47.70,-0.1388,0.0782
2025-01-07,03:00,244.68,-45.65,-0.1572,0.0744
2025-01-07,03:15,248.54,-43.53,-0.1760,0.0692
2025-01-07,03:30,252.21,-41.36,-0.1948,0.0625
2025-01-07,03:45,255.70,-39.14,-0.2136,0.0544
2025-01-07,04:00,259.05,-36.88,-0.2322,0.0449
2025-01-07,04:15,262.28,-34.61,-0.2505,0.0340
2025-01-07,04:30,265.40,-32.31,-0.2683,0.0216
2025-01-07,04:45,268.43,-30.01,-0.2856,0.0078
2025-01-07,05:00,271.38,-27.70,-0.3021,-0.0073
2025-01-07,05:15,274.28,-25.39,-0.3177,-0.0238
2025-01-07,05:30,277.13,-23.09,-0.3324,-0.0416
2025-01-07,05:45,279.95,-20.81,-0.3461,-0.0607
2025-01-07,06:00,282.74,-18.55,-0.3585,-0.0811
2025-01-07,06:15,285.52,-16.31,-0.3695,-0.1026
2025-01-07,06:30,288.30,-14.10,-0.3791,-0.1253
2025-01-07,06:45,291.07,-11.93,-0.3871,-0.1491
2025-01-07,07:00,293.86,-9.79,-0.3933,-0.1739
2025-01-07,07:15,296.66,-7.71,-0.3976,-0.1997
2025-01-07,07:30,299.49,-5.67,-0.4000,-0.2262
2025-01-07,07:45,302.35,-3.69,-0.4001,-0.2534
2025-01-07,08:00,305.24,-1.77,-0.3980,-0.2812
2025-01-07,08:15,308.18,0.08,-0.3935,-0.3094
2025-01-07,08:30,311.16,1.86,-0.3864,-0.3378
2025-01-07,08:45,314.19,3.55,-0.3767,-0.3662
2025-01-07,09:00,317.27,5.17,-0.3643,-0.3944
2025-01-07,09:15,320.40,6.69,-0.3491,-0.4221
2025-01-07,09:30,323.60,8.11,-0.3311,-0.4490
2025-01-07,09:45,326.84,9.42,-0.3103,-0.4749
2025-01-07,10:00,330.15,10.63,-0.2867,-0.4995
2025-01-07,10:15,333.50,11.72,-0.2604,-0.5224
2025-01-07,10:30,336.91,12.69,-0.2316,-0.5433
2025-01-07,10:45,340.37,13.53,-0.2004,-0.5620
2025-01-07,11:00,343.87,14.24,-0.1672,-0.5780
2025-01-07,11:15,347.40,14.81,-0.1321,-0.5912
2025-01-07,11:30,350.97,15.24,-0.0956,-0.6013
2025-01-07,11:45,354.55,15.54,-0.0580,-0.6082
2025-01-07,12:00,358.15,15.68,-0.0197,-0.6117
2025-01-07,12:15,1.76,15.68,0.0188,-0.6117
2025-01-07,12:30,5.36,15.54,0.0570,-0.6083
2025-01-07,12:45,8.94,15.25,0.0946,-0.6016
2025-01-07,13:00,12.51,14.82,0.1312,-0.5915
2025-01-07,13:15,16.04,14.25,0.1663,-0.5784
2025-01-07,13:30,19.54,13.55,0.1996,-0.5624
2025-01-07,13:45,23.00,12.71,0.2308,-0.5438
2025-01-07,14:00,26.41,11.75,0.2597,-0.5230
2025-01-07,14:15,29.77,10.66,0.2860,-0.5001
2025-01-07,14:30,33.07,9.46,0.3097,-0.4756
2025-01-07,14:45,36.32,8.14,0.3306,-0.4497
2025-01-07,15:00,39.52,6.72,0.3487,-0.4228
2025-01-07,15:15,42.65,5.21,0.3640,-0.3951
2025-01-07,15:30,45.74,3.60,0.3765,-0.3669
2025-01-07,15:45,48.77,1.90,0.3862,-0.3385
2025-01-07,16:00,51.75,0.13,0.3934,-0.3101
2025-01-07,16:15,54.68,-1.72,0.3979,-0.2819
2025-01-07,16:30,57.58,-3.64,0.4001,-0.2541
2025-01-07,16:45,60.44,-5.62,0.4000,-0.2269
2025-01-07,17:00,63.27,-7.65,0.3977,-0.2003
2025-01-07,17:15,66.07,-9.74,0.3934,-0.1746
2025-01-07,17:30,68.86,-11.87,0.3872,-0.1498
2025-01-07,17:45,71.63,-14.05,0.3793,-0.1259
2025-01-07,18:00,74.41,-16.25,0.3698,-0.1032
2025-01-07,18:15,77.18,-18.49,0.3588,-0.0816
2025-01-07,18:30,79.98,-20.75,0.3464,-0.0612
2025-01-07,18:45,82.79,-23.04,0.3328,-0.0421
2025-01-07,19:00,85.64,-25.33,0.3181,-0.0242
2025-01-07,19:15,88.54,-27.64,0.3025,-0.0077
2025-01-07,19:30,91.50,-29.95,0.2860,0.0075
2025-01-07,19:45,94.53,-32.25,0.2688,0.0213
2025-01-07,20:00,97.64,-34.55,0.2510,0.0337
2025-01-07,20:15,100.87,-36.83,0.2327,0.0447
2025-01-07,20:30,104.21,-39.08,0.2141,0.0542
2025-01-07,20:45,107.70,-41.30,0.1953,0.0623
2025-01-07,21:00,111.36,-43.47,0.1764,0.0690
2025-01-07,21:15,115.22,-45.60,0.1577,0.0743
2025-01-07,21:30,119.29,-47.65,0.1392,0.0781
2025-01-07,21:45,123.61,-49.62,0.1212,0.0806
2025-01-07,22:00,128.22,-51.49,0.1039,0.0818
2025-01-07,22:15,133.12,-53.24,0.0874,0.0818
2025-01-07,22:30,138.36,-54.85,0.0719,0.0809
2025-01-07,22:45,143.94,-56.30,0.0576,0.0791
2025-01-07,23:00,149.86,-57.56,0.0446,0.0768
2025-01-07,23:15,156.12,-58.61,0.0329,0.0744
2025-01-07,23:30,162.68,-59.42,0.0225,0.0721
2025-01-07,23:45,169.47,-59.98,0.0131,0.0704
2025-01-08,00:00,176.23,-60.12,0.0046,0.0704
2025-01-08,00:15,183.20,-60.13,-0.0039,0.0704
2025-01-08,00:30,190.13,-59.87,-0.0127,0.0713
2025-01-08,00:45,196.91,-59.33,-0.0222,0.0729
2025-01-08,01:00,203.46,-58.53,-0.0326,0.0752
2025-01-08,01:15,209.73,-57.49,-0.0443,0.0776
2025-01-08,01:30,215.66,-56.25,-0.0573,0.0798
2025-01-08,01:45,221.25,-54.81,-0.0715,0.0816
2025-01-08,02:00,226.50,-53.21,-0.0870,0.0826
2025-01-08,02:15,231.42,-51.47,-0.1035,0.0826
2025-01-08,02:30,236.03,-49.61,-0.1208,0.0814
2025-01-08,02:45,240.37,-47.65,-0.1388,0.0789
2025-01-08,03:00,244.45,-45.60,-0.1572,0.0752
2025-01-08,03:15,248.32,-43.48,-0.1760,0.0700
2025-01-08,03:30,251.99,-41.31,-0.1949,0.0634
2025-01-08,03:45,255.49,-39.10,-0.2137,0.0553
2025-01-08,04:00,258.85,-36.85,-0.2323,0.0458
2025-01-08,04:15,262.08,-34.57,-0.2507,0.0349
2025-01-08,04:30,265.20,-32.27,-0.2685,0.0225
2025-01-08,04:45,268.24,-29.97,-0.2858,0.0088
2025-01-08,05:00,271.20,-27.66,-0.3023,-0.0063
2025-01-08,05:15,274.10,-25.36,-0.3181,-0.0228
2025-01-08,05:30,276.96,-23.06,-0.3328,-0.0406
2025-01-08,05:45,279.78,-20.77,-0.3465,-0.0597
2025-01-08,06:00,282.57,-18.51,-0.3590,-0.0801
2025-01-08,06:15,285.35,-16.27,-0.3701,-0.1016
2025-01-08,06:30,288.13,-14.06,-0.3797,-0.1243
2025-01-08,06:45,290.91,-11.88,-0.3878,-0.1481
2025-01-08,07:00,293.70,-9.75,-0.3941,-0.1730
2025-01-08,07:15,296.50,-7.66,-0.3985,-0.1987
2025-01-08,07:30,299.33,-5.62,-0.4009,-0.2253
2025-01-08,07:45,302.19,-3.63,-0.4012,-0.2525
2025-01-08,08:00,305.09,-1.71,-0.3991,-0.2804
2025-01-08,08:15,308.02,0.14,-0.3947,-0.3086
2025-01-08,08:30,311.00,1.92,-0.3877,-0.3371
2025-01-08,08:45,314.04,3.63,-0.3781,-0.3656
2025-01-08,09:00,317.12,5.24,-0.3657,-0.3938
2025-01-08,09:15,320.26,6.77,-0.3506,-0.4216
2025-01-08,09:30,323.45,8.19,-0.3326,-0.4487
2025-01-08,09:45,326.70,9.51,-0.3118,-0.4747
2025-01-08,10:00,330.01,10.73,-0.2882,-0.4994
2025-01-08,10:15,333.37,11.82,-0.2620,-0.5224
2025-01-08,10:30,336.78,12.79,-0.2332,-0.5435
2025-01-08,10:45,340.24,13.64,-0.2020,-0.5622
2025-01-08,11:00,343.74,14.35,-0.1687,-0.5784
2025-01-08,11:15,347.28,14.93,-0.1336,-0.5918
2025-01-08,11:30,350.85,15.37,-0.0970,-0.6020
2025-01-08,11:45,354.44,15.66,-0.0593,-0.6090
2025-01-08,12:00,358.05,15.82,-0.0209,-0.6126
2025-01-08,12:15,1.66,15.82,0.0177,-0.6128
2025-01-08,12:30,5.26,15.68,0.0561,-0.6094
2025-01-08,12:45,8.86,15.40,0.0939,-0.6027
2025-01-08,13:00,12.43,14.97,0.1306,-0.5927
2025-01-08,13:15,15.97,14.41,0.1659,-0.5796
2025-01-08,13:30,19.47,13.70,0.1993,-0.5637
2025-01-08,13:45,22.94,12.87,0.2307,-0.5451
2025-01-08,14:00,26.35,11.90,0.2597,-0.5242
2025-01-08,14:15,29.72,10.82,0.2862,-0.5013
2025-01-08,14:30,33.03,9.62,0.3100,-0.4768
2025-01-08,14:45,36.29,8.30,0.3310,-0.4509
2025-01-08,15:00,39.48,6.89,0.3492,-0.4239
2025-01-08,15:15,42.63,5.37,0.3646,-0.3961
2025-01-08,15:30,45.71,3.76,0.3772,-0.3679
2025-01-08,15:45,48.75,2.07,0.3870,-0.3394
2025-01-08,16:00,51.73,0.29,0.3942,-0.3109
2025-01-08,16:15,54.67,-1.56,0.3989,-0.2827
2025-01-08,16:30,57.57,-3.47,0.4011,-0.2548
2025-01-08,16:45,60.44,-5.45,0.4010,-0.2275
2025-01-08,17:00,63.27,-7.49,0.3988,-0.2008
2025-01-08,17:15,66.08,-9.57,0.3945,-0.1750
2025-01-08,17:30,68.87,-11.71,0.3884,-0.1501
2025-01-08,17:45,71.64,-13.88,0.3805,-0.1262
2025-01-08,18:00,74.42,-16.09,0.3709,-0.1034
2025-01-08,18:15,77.20,-18.32,0.3599,-0.0818
2025-01-08,18:30,79.99,-20.59,0.3476,-0.0613
2025-01-08,18:45,82.81,-22.87,0.3340,-0.0421
2025-01-08,19:00,85.66,-25.17,0.3193,-0.0242
2025-01-08,19:15,88.56,-27.47,0.3037,-0.0076
2025-01-08,19:30,91.52,-29.78,0.2872,0.0076
2025-01-08,19:45,94.55,-32.09,0.2700,0.0215
2025-01-08,20:00,97.66,-34.38,0.2521,0.0339
2025-01-08,20:15,100.88,-36.66,0.2339,0.0450
2025-01-08,20:30,104.23,-38.91,0.2152,0.0546
2025-01-08,20:45,107.72,-41.13,0.1964,0.0627
2025-01-08,21:00,111.37,-43.31,0.1775,0.0695
2025-01-08,21:15,115.22,-45.43,0.1588,0.0748
2025-01-08,21:30,119.29,-47.48,0.1403,0.0787
2025-01-08,21:45,123.60,-49.45,0.1223,0.0812
2025-01-08,22:00,128.20,-51.32,0.1049,0.0825
2025-01-08,22:15,133.09,-53.07,0.0883,0.0826
2025-01-08,22:30,138.31,-54.69,0.0728,0.0817
2025-01-08,22:45,143.87,-56.14,0.0584,0.0800
2025-01-08,23:00,149.78,-57.40,0.0453,0.0778
2025-01-08,23:15,156.01,-58.45,0.0335,0.0754
2025-01-08,23:30,162.54,-59.27,0.0230,0.0731
2025-01-08,23:45,169.31,-59.83,0.0135,0.0714
2025-01-09,00:00,176.05,-59.98,0.0049,0.0714
2025-01-09,00:15,183.00,-60.00,-0.0037,0.0714
2025-01-09,00:30,189.91,-59.74,-0.0126,0.0722
2025-01-09,00:45,196.67,-59.20,-0.0221,0.0739
2025-01-09,01:00,203.22,-58.42,-0.0326,0.0760
2025-01-09,01:15,209.47,-57.39,-0.0443,0.0784
2025-01-09,01:30,215.40,-56.15,-0.0573,0.0806
2025-01-09,01:45,220.99,-54.72,-0.0716,0.0824
2025-01-09,02:00,226.24,-53.13,-0.0870,0.0833
2025-01-09,02:15,231.17,-51.40,-0.1035,0.0833
2025-01-09,02:30,235.79,-49.54,-0.1208,0.0822
2025-01-09,02:45,240.13,-47.58,-0.1388,0.0797
2025-01-09,03:00,244.22,-45.54,-0.1573,0.0760
2025-01-09,03:15,248.09,-43.43,-0.1761,0.0708
2025-01-09,03:30,251.77,-41.26,-0.1950,0.0642
2025-01-09,03:45,255.28,-39.05,-0.2138,0.0562
2025-01-09,04:00,258.64,-36.80,-0.2325,0.0467
2025-01-09,04:15,261.88,-34.53,-0.2508,0.0358
2025-01-09,04:30,265.01,-32.23,-0.2687,0.0235
2025-01-09,04:45,268.05,-29.93,-0.2861,0.0098
2025-01-09,05:00,271.01,-27.62,-0.3027,-0.0053
2025-01-09,05:15,273.92,-25.31,-0.3184,-0.0218
2025-01-09,05:30,276.78,-23.01,-0.3333,-0.0396
2025-01-09,05:45,279.60,-20.73,-0.3470,-0.0587
2025-01-09,06:00,282.40,-18.46,-0.3595,-0.0790
2025-01-09,06:15,285.18,-16.22,-0.3707,-0.1006
2025-01-09,06:30,287.96,-14.01,-0.3804,-0.1233
2025-01-09,06:45,290.74,-11.83,-0.3886,-0.1471
2025-01-09,07:00,293.53,-9.69,-0.3950,-0.1720
2025-01-09,07:15,296.34,-7.60,-0.3995,-0.1977
2025-01-09,07:30,299.17,-5.56,-0.4019,-0.2244
2025-01-09,07:45,302.03,-3.57,-0.4023,-0.2517
2025-01-09,08:00,304.93,-1.64,-0.4003,-0.2796
2025-01-09,08:15,307.87,0.21,-0.3959,-0.3079
2025-01-09,08:30,310.85,2.00,-0.3890,-0.3364
2025-01-09,08:45,313.88,3.71,-0.3795,-0.3649
2025-01-09,09:00,316.97,5.33,-0.3672,-0.3933
2025-01-09,09:15,320.11,6.85,-0.3521,-0.4212
2025-01-09,09:30,323.30,8.29,-0.3341,-0.4484
2025-01-09,09:45,326.56,9.61,-0.3134,-0.4745
2025-01-09,10:00,329.87,10.83,-0.2898,-0.4993
2025-01-09,10:15,333.23,11.93,-0.2636,-0.5225
2025-01-09,10:30,336.65,12.91,-0.2347,-0.5437
2025-01-09,10:45,340.11,13.76,-0.2035,-0.5626
2025-01-09,11:00,343.62,14.47,-0.1702,-0.5789
2025-01-09,11:15,347.16,15.06,-0.1350,-0.5924
2025-01-09,11:30,350.74,15.50,-0.0983,-0.6027
2025-01-09,11:45,354.33,15.80,-0.0605,-0.6099
2025-01-09,12:00,357.94,15.96,-0.0220,-0.6136
2025-01-09,12:15,1.56,15.97,0.0167,-0.6138
2025-01-09,12:30,5.17,15.83,0.0553,-0.6106
2025-01-09,12:45,8.77,15.55,0.0932,-0.6039
2025-01-09,13:00,12.35,15.13,0.1300,-0.5940
2025-01-09,13:15,15.90,14.56,0.1655,-0.5809
2025-01-09,13:30,19.41,13.86,0.1991,-0.5650
2025-01-09,13:45,22.88,13.03,0.2306,-0.5464
2025-01-09,14:00,26.30,12.07,0.2598,-0.5255
2025-01-09,14:15,29.67,10.99,0.2864,-0.5026
2025-01-09,14:30,32.99,9.78,0.3103,-0.4780
2025-01-09,14:45,36.25,8.47,0.3315,-0.4520
2025-01-09,15:00,39.46,7.06,0.3498,-0.4250
2025-01-09,15:15,42.60,5.54,0.3653,-0.3972
2025-01-09,15:30,45.70,3.93,0.3779,-0.3688
2025-01-09,15:45,48.74,2.24,0.3879,-0.3403
2025-01-09,16:00,51.73,0.46,0.3951,-0.3118
2025-01-09,16:15,54.67,-1.38,0.3999,-0.2834
2025-01-09,16:30,57.57,-3.30,0.4021,-0.2555
2025-01-09,16:45,60.44,-5.28,0.4021,-0.2281
2025-01-09,17:00,63.28,-7.32,0.3999,-0.2013
2025-01-09,17:15,66.09,-9.40,0.3957,-0.1755
2025-01-09,17:30,68.88,-11.54,0.3896,-0.1505
2025-01-09,17:45,71.66,-13.71,0.3817,-0.1265
2025-01-09,18:00,74.44,-15.92,0.3721,-0.1036
2025-01-09,18:15,77.22,-18.15,0.3611,-0.0819
2025-01-09,18:30,80.01,-20.42,0.3488,-0.0614
2025-01-09,18:45,82.83,-22.70,0.3352,-0.0421
2025-01-09,19:00,85.69,-25.00,0.3205,-0.0242
2025-01-09,19:15,88.59,-27.30,0.3049,-0.0075
2025-01-09,19:30,91.54,-29.61,0.2884,0.0078
2025-01-09,19:45,94.57,-31.92,0.2712,0.0217
2025-01-09,20:00,97.69,-34.21,0.2533,0.0342
2025-01-09,20:15,100.91,-36.49,0.2350,0.0453
2025-01-09,20:30,104.25,-38.74,0.2164,0.0550
2025-01-09,20:45,107.74,-40.96,0.1976,0.0632
2025-01-09,21:00,111.39,-43.14,0.1787,0.0700
2025-01-09,21:15,115.23,-45.26,0.1599,0.0753
2025-01-09,21:30,119.30,-47.31,0.1413,0.0793
2025-01-09,21:45,123.60,-49.28,0.1233,0.0819
2025-01-09,22:00,128.18,-51.15,0.1058,0.0832
2025-01-09,22:15,133.07,-52.90,0.0892,0.0834
2025-01-09,22:30,138.27,-54.52,0.0736,0.0825
2025-01-09,22:45,143.81,-55.97,0.0592,0.0809
2025-01-09,23:00,149.70,-57.23,0.0460,0.0787
2025-01-09,23:15,155.91,-58.29,0.0341,0.0764
2025-01-09,23:30,162.41,-59.11,0.0235,0.0741
2025-01-09,23:45,169.15,-59.68,0.0139,0.0724
2025-01-10,00:00,175.87,-59.82,0.0052,0.0725
2025-01-10,00:15,182.80,-59.85,-0.0035,0.0724
2025-01-10,00:30,189.69,-59.60,-0.0125,0.0732
2025-01-10,00:45,196.44,-59.08,-0.0221,0.0748
2025-01-10,01:00,202.97,-58.30,-0.0326,0.0770
2025-01-10,01:15,209.22,-57.28,-0.0443,0.0793
2025-01-10,01:30,215.14,-56.05,-0.0574,0.0815
2025-01-10,01:45,220.73,-54.63,-0.0716,0.0832
2025-01-10,02:00,225.98,-53.05,-0.0871,0.0841
2025-01-10,02:15,230.91,-51.32,-0.1036,0.0841
2025-01-10,02:30,235.54,-49.47,-0.1209,0.0830
2025-01-10,02:45,239.89,-47.52,-0.1389,0.0806
2025-01-10,03:00,243.99,-45.48,-0.1574,0.0768
2025-01-10,03:15,247.87,-43.37,-0.1762,0.0717
2025-01-10,03:30,251.55,-41.21,-0.1951,0.0651
2025-01-10,03:45,255.06,-39.00,-0.2140,0.0571
2025-01-10,04:00,258.43,-36.75,-0.2327,0.0476
2025-01-10,04:15,261.67,-34.47,-0.2511,0.0368
2025-01-10,04:30,264.81,-32.18,-0.2690,0.0245
2025-01-10,04:45,267.85,-29.88,-0.2864,0.0107
2025-01-10,05:00,270.82,-27.57,-0.3030,-0.0043
2025-01-10,05:15,273.73,-25.26,-0.3189,-0.0208
2025-01-10,05:30,276.59,-22.96,-0.3337,-0.0386
2025-01-10,05:45,279.42,-20.68,-0.3475,-0.0577
2025-01-10,06:00,282.22,-18.41,-0.3601,-0.0780
2025-01-10,06:15,285.01,-16.17,-0.3714,-0.0996
2025-01-10,06:30,287.79,-13.95,-0.3812,-0.1223
2025-01-10,06:45,290.57,-11.77,-0.3894,-0.1461
2025-01-10,07:00,293.36,-9.63,-0.3959,-0.1710
2025-01-10,07:15,296.17,-7.53,-0.4004,-0.1968
2025-01-10,07:30,299.01,-5.49,-0.4030,-0.2234
2025-01-10,07:45,301.87,-3.50,-0.4034,-0.2508
2025-01-10,08:00,304.77,-1.57,-0.4015,-0.2787
2025-01-10,08:15,307.71,0.29,-0.3972,-0.3071
2025-01-10,08:30,310.69,2.08,-0.3904,-0.3357
2025-01-10,08:45,313.73,3.79,-0.3809,-0.3643
2025-01-10,09:00,316.82,5.42,-0.3686,-0.3928
2025-01-10,09:15,319.96,6.95,-0.3536,-0.4208
2025-01-10,09:30,323.16,8.38,-0.3357,-0.4481
2025-01-10,09:45,326.41,9.72,-0.3150,-0.4743
2025-01-10,10:00,329.73,10.94,-0.2914,-0.4993
2025-01-10,10:15,333.09,12.04,-0.2652,-0.5226
